name,confirmed,suspected,discharged,deceased,updatedAtDate
玉林,11.0,0.0,11.0,0.0,2020-03-11
钦州,8.0,0.0,8.0,0.0,2020-03-11
贵港,8.0,0.0,8.0,0.0,2020-03-11
梧州,5.0,0.0,5.0,0.0,2020-03-11
贺州,4.0,0.0,4.0,0.0,2020-03-11
百色,3.0,0.0,3.0,0.0,2020-03-11
玉林,11.0,0.0,11.0,0.0,2020-03-10
百色,3.0,0.0,3.0,0.0,2020-03-10
贺州,4.0,0.0,4.0,0.0,2020-03-10
梧州,5.0,0.0,5.0,0.0,2020-03-10
贵港,8.0,0.0,8.0,0.0,2020-03-10
钦州,8.0,0.0,8.0,0.0,2020-03-10
南宁,55.0,0.0,54.0,0.0,2020-03-10
桂林,32.0,0.0,31.0,0.0,2020-03-10
北海,44.0,0.0,41.0,1.0,2020-03-10
来宾,11.0,0.0,8.0,0.0,2020-03-10
防城港,19.0,0.0,16.0,0.0,2020-03-10
柳州,24.0,0.0,21.0,0.0,2020-03-10
河池,28.0,0.0,24.0,1.0,2020-03-10
北海,44.0,0.0,41.0,1.0,2020-03-09
柳州,24.0,0.0,21.0,0.0,2020-03-09
来宾,11.0,0.0,7.0,0.0,2020-03-09
防城港,19.0,0.0,15.0,0.0,2020-03-09
河池,28.0,0.0,22.0,1.0,2020-03-09
桂林,32.0,0.0,31.0,0.0,2020-03-09
南宁,55.0,0.0,54.0,0.0,2020-03-09
玉林,11.0,0.0,11.0,0.0,2020-03-09
钦州,8.0,0.0,8.0,0.0,2020-03-09
贵港,8.0,0.0,8.0,0.0,2020-03-09
梧州,5.0,0.0,5.0,0.0,2020-03-09
贺州,4.0,0.0,4.0,0.0,2020-03-09
百色,3.0,0.0,3.0,0.0,2020-03-09
桂林,32.0,0.0,31.0,0.0,2020-03-08
梧州,5.0,0.0,5.0,0.0,2020-03-08
贵港,8.0,0.0,8.0,0.0,2020-03-08
钦州,8.0,0.0,8.0,0.0,2020-03-08
玉林,11.0,0.0,11.0,0.0,2020-03-08
来宾,11.0,0.0,7.0,0.0,2020-03-08
南宁,55.0,0.0,54.0,0.0,2020-03-08
柳州,24.0,0.0,21.0,0.0,2020-03-08
北海,44.0,0.0,40.0,1.0,2020-03-08
百色,3.0,0.0,3.0,0.0,2020-03-08
防城港,19.0,0.0,13.0,0.0,2020-03-08
贺州,4.0,0.0,4.0,0.0,2020-03-08
河池,28.0,0.0,18.0,1.0,2020-03-08
贺州,4.0,0.0,4.0,0.0,2020-03-07
河池,28.0,0.0,17.0,1.0,2020-03-07
防城港,19.0,0.0,12.0,0.0,2020-03-07
北海,44.0,0.0,38.0,1.0,2020-03-07
柳州,24.0,0.0,20.0,0.0,2020-03-07
来宾,11.0,0.0,7.0,0.0,2020-03-07
南宁,55.0,0.0,54.0,0.0,2020-03-07
玉林,11.0,0.0,11.0,0.0,2020-03-07
钦州,8.0,0.0,8.0,0.0,2020-03-07
贵港,8.0,0.0,8.0,0.0,2020-03-07
梧州,5.0,0.0,5.0,0.0,2020-03-07
桂林,32.0,0.0,31.0,0.0,2020-03-07
百色,3.0,0.0,3.0,0.0,2020-03-07
北海,44.0,0.0,38.0,1.0,2020-03-06
河池,28.0,0.0,16.0,1.0,2020-03-06
防城港,19.0,0.0,12.0,0.0,2020-03-06
玉林,11.0,0.0,11.0,0.0,2020-03-06
柳州,24.0,0.0,20.0,0.0,2020-03-06
来宾,11.0,0.0,7.0,0.0,2020-03-06
南宁,55.0,0.0,54.0,0.0,2020-03-06
桂林,32.0,0.0,31.0,0.0,2020-03-06
钦州,8.0,0.0,8.0,0.0,2020-03-06
梧州,5.0,0.0,5.0,0.0,2020-03-06
贵港,8.0,0.0,8.0,0.0,2020-03-06
贺州,4.0,0.0,4.0,0.0,2020-03-06
百色,3.0,0.0,3.0,0.0,2020-03-06
玉林,11.0,0.0,11.0,0.0,2020-03-05
北海,44.0,0.0,38.0,1.0,2020-03-05
柳州,24.0,0.0,20.0,0.0,2020-03-05
南宁,55.0,0.0,54.0,0.0,2020-03-05
桂林,32.0,0.0,31.0,0.0,2020-03-05
梧州,5.0,0.0,5.0,0.0,2020-03-05
钦州,8.0,0.0,8.0,0.0,2020-03-05
贵港,8.0,0.0,8.0,0.0,2020-03-05
贺州,4.0,0.0,4.0,0.0,2020-03-05
百色,3.0,0.0,3.0,0.0,2020-03-05
防城港,19.0,0.0,12.0,0.0,2020-03-05
来宾,11.0,0.0,4.0,0.0,2020-03-05
河池,28.0,0.0,16.0,1.0,2020-03-05
玉林,11.0,0.0,11.0,0.0,2020-03-04
钦州,8.0,0.0,8.0,0.0,2020-03-04
贵港,8.0,0.0,8.0,0.0,2020-03-04
梧州,5.0,0.0,5.0,0.0,2020-03-04
贺州,4.0,0.0,4.0,0.0,2020-03-04
百色,3.0,0.0,3.0,0.0,2020-03-04
南宁,55.0,0.0,54.0,0.0,2020-03-04
柳州,24.0,0.0,19.0,0.0,2020-03-04
桂林,32.0,0.0,30.0,0.0,2020-03-04
北海,44.0,0.0,37.0,1.0,2020-03-04
来宾,11.0,0.0,4.0,0.0,2020-03-04
河池,28.0,0.0,15.0,1.0,2020-03-04
防城港,19.0,0.0,12.0,0.0,2020-03-04
玉林,11.0,0.0,11.0,0.0,2020-03-03
百色,3.0,0.0,3.0,0.0,2020-03-03
贺州,4.0,0.0,4.0,0.0,2020-03-03
梧州,5.0,0.0,5.0,0.0,2020-03-03
贵港,8.0,0.0,8.0,0.0,2020-03-03
钦州,8.0,0.0,8.0,0.0,2020-03-03
河池,28.0,0.0,13.0,1.0,2020-03-03
南宁,55.0,0.0,54.0,0.0,2020-03-03
北海,44.0,0.0,37.0,1.0,2020-03-03
来宾,11.0,0.0,4.0,0.0,2020-03-03
柳州,24.0,0.0,17.0,0.0,2020-03-03
防城港,19.0,0.0,10.0,0.0,2020-03-03
桂林,32.0,0.0,28.0,0.0,2020-03-03
钦州,8.0,0.0,7.0,0.0,2020-03-02
玉林,11.0,0.0,8.0,0.0,2020-03-02
南宁,55.0,0.0,54.0,0.0,2020-03-02
贵港,8.0,0.0,8.0,0.0,2020-03-02
梧州,5.0,0.0,5.0,0.0,2020-03-02
来宾,11.0,0.0,4.0,0.0,2020-03-02
贺州,4.0,0.0,4.0,0.0,2020-03-02
桂林,32.0,0.0,28.0,0.0,2020-03-02
柳州,24.0,0.0,16.0,0.0,2020-03-02
北海,44.0,0.0,35.0,1.0,2020-03-02
防城港,19.0,0.0,10.0,0.0,2020-03-02
河池,28.0,0.0,10.0,1.0,2020-03-02
百色,3.0,0.0,3.0,0.0,2020-03-02
百色,3.0,0.0,3.0,0.0,2020-03-01
河池,28.0,0.0,8.0,1.0,2020-03-01
北海,44.0,0.0,33.0,1.0,2020-03-01
防城港,19.0,0.0,10.0,0.0,2020-03-01
柳州,24.0,0.0,16.0,0.0,2020-03-01
来宾,11.0,0.0,4.0,0.0,2020-03-01
桂林,32.0,0.0,26.0,0.0,2020-03-01
南宁,55.0,0.0,52.0,0.0,2020-03-01
贵港,8.0,0.0,6.0,0.0,2020-03-01
钦州,8.0,0.0,7.0,0.0,2020-03-01
梧州,5.0,0.0,5.0,0.0,2020-03-01
贺州,4.0,0.0,4.0,0.0,2020-03-01
玉林,11.0,0.0,7.0,0.0,2020-03-01
南宁,55.0,0.0,50.0,0.0,2020-02-29
百色,3.0,0.0,3.0,0.0,2020-02-29
贺州,4.0,0.0,4.0,0.0,2020-02-29
梧州,5.0,0.0,5.0,0.0,2020-02-29
钦州,8.0,0.0,7.0,0.0,2020-02-29
贵港,8.0,0.0,6.0,0.0,2020-02-29
玉林,11.0,0.0,7.0,0.0,2020-02-29
防城港,19.0,0.0,10.0,0.0,2020-02-29
来宾,11.0,0.0,4.0,0.0,2020-02-29
桂林,32.0,0.0,24.0,0.0,2020-02-29
柳州,24.0,0.0,15.0,0.0,2020-02-29
北海,44.0,0.0,33.0,1.0,2020-02-29
河池,28.0,0.0,8.0,1.0,2020-02-29
来宾,11.0,0.0,3.0,0.0,2020-02-28
玉林,11.0,0.0,7.0,0.0,2020-02-28
贵港,8.0,0.0,6.0,0.0,2020-02-28
钦州,8.0,0.0,7.0,0.0,2020-02-28
梧州,5.0,0.0,5.0,0.0,2020-02-28
贺州,4.0,0.0,4.0,0.0,2020-02-28
百色,3.0,0.0,3.0,0.0,2020-02-28
柳州,24.0,0.0,15.0,0.0,2020-02-28
桂林,32.0,0.0,24.0,0.0,2020-02-28
南宁,55.0,0.0,46.0,0.0,2020-02-28
防城港,19.0,0.0,8.0,0.0,2020-02-28
河池,28.0,0.0,8.0,1.0,2020-02-28
北海,44.0,0.0,32.0,1.0,2020-02-28
北海,44.0,0.0,29.0,1.0,2020-02-27
百色,3.0,0.0,3.0,0.0,2020-02-27
梧州,5.0,0.0,5.0,0.0,2020-02-27
钦州,8.0,0.0,7.0,0.0,2020-02-27
贵港,8.0,0.0,5.0,0.0,2020-02-27
玉林,11.0,0.0,7.0,0.0,2020-02-27
桂林,32.0,0.0,24.0,0.0,2020-02-27
来宾,11.0,0.0,2.0,0.0,2020-02-27
柳州,24.0,0.0,15.0,0.0,2020-02-27
防城港,19.0,0.0,8.0,0.0,2020-02-27
南宁,55.0,0.0,44.0,0.0,2020-02-27
贺州,4.0,0.0,4.0,0.0,2020-02-27
河池,28.0,0.0,8.0,1.0,2020-02-27
玉林,11.0,0.0,7.0,0.0,2020-02-26
北海,44.0,0.0,24.0,1.0,2020-02-26
南宁,55.0,0.0,42.0,0.0,2020-02-26
防城港,19.0,0.0,8.0,0.0,2020-02-26
来宾,11.0,0.0,0.0,0.0,2020-02-26
桂林,32.0,0.0,23.0,0.0,2020-02-26
柳州,24.0,0.0,15.0,0.0,2020-02-26
河池,28.0,0.0,5.0,1.0,2020-02-26
贵港,8.0,0.0,4.0,0.0,2020-02-26
钦州,8.0,0.0,7.0,0.0,2020-02-26
梧州,5.0,0.0,5.0,0.0,2020-02-26
贺州,4.0,0.0,4.0,0.0,2020-02-26
百色,3.0,0.0,3.0,0.0,2020-02-26
百色,3.0,0.0,3.0,0.0,2020-02-25
梧州,5.0,0.0,5.0,0.0,2020-02-25
贺州,4.0,0.0,4.0,0.0,2020-02-25
钦州,8.0,0.0,7.0,0.0,2020-02-25
贵港,8.0,0.0,4.0,0.0,2020-02-25
南宁,55.0,0.0,36.0,0.0,2020-02-25
来宾,11.0,0.0,0.0,0.0,2020-02-25
防城港,19.0,0.0,8.0,0.0,2020-02-25
柳州,24.0,0.0,12.0,0.0,2020-02-25
桂林,32.0,0.0,23.0,0.0,2020-02-25
河池,28.0,0.0,5.0,1.0,2020-02-25
北海,44.0,0.0,21.0,1.0,2020-02-25
玉林,11.0,0.0,6.0,0.0,2020-02-25
钦州,8.0,0.0,7.0,0.0,2020-02-24
梧州,5.0,0.0,5.0,0.0,2020-02-24
百色,3.0,0.0,2.0,0.0,2020-02-24
贵港,8.0,0.0,3.0,0.0,2020-02-24
贺州,4.0,0.0,2.0,0.0,2020-02-24
防城港,19.0,0.0,6.0,0.0,2020-02-24
玉林,11.0,0.0,6.0,0.0,2020-02-24
来宾,11.0,0.0,0.0,0.0,2020-02-24
北海,44.0,0.0,14.0,1.0,2020-02-24
河池,27.0,0.0,4.0,1.0,2020-02-24
南宁,55.0,0.0,34.0,0.0,2020-02-24
桂林,32.0,0.0,17.0,0.0,2020-02-24
柳州,24.0,0.0,12.0,0.0,2020-02-24
钦州,8.0,0.0,6.0,0.0,2020-02-23
玉林,11.0,0.0,6.0,0.0,2020-02-23
来宾,11.0,0.0,0.0,0.0,2020-02-23
柳州,24.0,0.0,12.0,0.0,2020-02-23
防城港,19.0,0.0,6.0,0.0,2020-02-23
桂林,32.0,0.0,17.0,0.0,2020-02-23
河池,25.0,0.0,4.0,1.0,2020-02-23
南宁,55.0,0.0,29.0,0.0,2020-02-23
北海,44.0,0.0,14.0,1.0,2020-02-23
贵港,8.0,0.0,3.0,0.0,2020-02-23
贺州,4.0,0.0,2.0,0.0,2020-02-23
百色,3.0,0.0,2.0,0.0,2020-02-23
梧州,5.0,0.0,5.0,0.0,2020-02-23
梧州,5.0,0.0,5.0,0.0,2020-02-22
百色,3.0,0.0,2.0,0.0,2020-02-22
贺州,4.0,0.0,2.0,0.0,2020-02-22
防城港,19.0,0.0,6.0,0.0,2020-02-22
北海,44.0,0.0,14.0,1.0,2020-02-22
钦州,8.0,0.0,6.0,0.0,2020-02-22
玉林,11.0,0.0,6.0,0.0,2020-02-22
来宾,11.0,0.0,0.0,0.0,2020-02-22
贵港,8.0,0.0,3.0,0.0,2020-02-22
柳州,24.0,0.0,11.0,0.0,2020-02-22
桂林,32.0,0.0,17.0,0.0,2020-02-22
河池,25.0,0.0,4.0,1.0,2020-02-22
南宁,55.0,0.0,28.0,0.0,2020-02-22
贵港,8.0,0.0,3.0,0.0,2020-02-21
梧州,5.0,0.0,5.0,0.0,2020-02-21
百色,3.0,0.0,2.0,0.0,2020-02-21
贺州,4.0,0.0,2.0,0.0,2020-02-21
钦州,8.0,0.0,6.0,0.0,2020-02-21
南宁,54.0,0.0,25.0,0.0,2020-02-21
玉林,11.0,0.0,4.0,0.0,2020-02-21
来宾,11.0,0.0,0.0,0.0,2020-02-21
防城港,19.0,0.0,6.0,0.0,2020-02-21
柳州,24.0,0.0,11.0,0.0,2020-02-21
桂林,31.0,0.0,15.0,0.0,2020-02-21
河池,24.0,0.0,4.0,1.0,2020-02-21
北海,44.0,0.0,14.0,1.0,2020-02-21
南宁,54.0,0.0,24.0,0.0,2020-02-20
河池,23.0,0.0,4.0,1.0,2020-02-20
北海,44.0,0.0,14.0,1.0,2020-02-20
百色,3.0,0.0,2.0,0.0,2020-02-20
桂林,31.0,0.0,15.0,0.0,2020-02-20
柳州,24.0,0.0,11.0,0.0,2020-02-20
防城港,19.0,0.0,6.0,0.0,2020-02-20
来宾,11.0,0.0,0.0,0.0,2020-02-20
玉林,11.0,0.0,4.0,0.0,2020-02-20
钦州,8.0,0.0,1.0,0.0,2020-02-20
贵港,8.0,0.0,3.0,0.0,2020-02-20
贺州,4.0,0.0,1.0,0.0,2020-02-20
梧州,5.0,0.0,5.0,0.0,2020-02-20
南宁,54.0,0.0,23.0,0.0,2020-02-19
北海,44.0,0.0,14.0,1.0,2020-02-19
河池,23.0,0.0,3.0,1.0,2020-02-19
桂林,31.0,0.0,15.0,0.0,2020-02-19
柳州,24.0,0.0,10.0,0.0,2020-02-19
玉林,11.0,0.0,4.0,0.0,2020-02-19
防城港,18.0,0.0,6.0,0.0,2020-02-19
来宾,11.0,0.0,0.0,0.0,2020-02-19
钦州,8.0,0.0,1.0,0.0,2020-02-19
贵港,8.0,0.0,3.0,0.0,2020-02-19
贺州,4.0,0.0,0.0,0.0,2020-02-19
百色,3.0,0.0,2.0,0.0,2020-02-19
梧州,5.0,0.0,5.0,0.0,2020-02-19
北海,44.0,0.0,10.0,1.0,2020-02-18
南宁,54.0,0.0,18.0,0.0,2020-02-18
钦州,8.0,0.0,1.0,0.0,2020-02-18
河池,22.0,0.0,0.0,1.0,2020-02-18
防城港,18.0,0.0,1.0,0.0,2020-02-18
柳州,24.0,0.0,8.0,0.0,2020-02-18
桂林,31.0,0.0,17.0,0.0,2020-02-18
玉林,10.0,0.0,4.0,0.0,2020-02-18
贵港,8.0,0.0,3.0,0.0,2020-02-18
贺州,4.0,0.0,0.0,0.0,2020-02-18
百色,3.0,0.0,2.0,0.0,2020-02-18
梧州,5.0,0.0,5.0,0.0,2020-02-18
来宾,11.0,0.0,0.0,0.0,2020-02-18
北海,43.0,0.0,9.0,1.0,2020-02-17
南宁,51.0,0.0,16.0,0.0,2020-02-17
河池,22.0,0.0,0.0,1.0,2020-02-17
桂林,31.0,0.0,10.0,0.0,2020-02-17
百色,3.0,0.0,0.0,0.0,2020-02-17
防城港,18.0,0.0,1.0,0.0,2020-02-17
柳州,24.0,0.0,8.0,0.0,2020-02-17
来宾,11.0,0.0,0.0,0.0,2020-02-17
玉林,10.0,0.0,1.0,0.0,2020-02-17
钦州,8.0,0.0,1.0,0.0,2020-02-17
贵港,8.0,0.0,2.0,0.0,2020-02-17
贺州,4.0,0.0,0.0,0.0,2020-02-17
梧州,5.0,0.0,5.0,0.0,2020-02-17
桂林,31.0,0.0,10.0,0.0,2020-02-16
南宁,50.0,0.0,14.0,0.0,2020-02-16
北海,43.0,0.0,7.0,1.0,2020-02-16
钦州,8.0,0.0,1.0,0.0,2020-02-16
河池,22.0,0.0,0.0,1.0,2020-02-16
防城港,18.0,0.0,1.0,0.0,2020-02-16
柳州,24.0,0.0,8.0,0.0,2020-02-16
来宾,11.0,0.0,0.0,0.0,2020-02-16
玉林,10.0,0.0,1.0,0.0,2020-02-16
贵港,8.0,0.0,2.0,0.0,2020-02-16
百色,3.0,0.0,0.0,0.0,2020-02-16
贺州,4.0,0.0,0.0,0.0,2020-02-16
梧州,5.0,0.0,5.0,0.0,2020-02-16
百色,3.0,0.0,0.0,0.0,2020-02-15
梧州,5.0,0.0,5.0,0.0,2020-02-15
玉林,10.0,0.0,1.0,0.0,2020-02-15
贺州,4.0,0.0,0.0,0.0,2020-02-15
南宁,49.0,0.0,11.0,0.0,2020-02-15
贵港,8.0,0.0,2.0,0.0,2020-02-15
北海,43.0,0.0,7.0,1.0,2020-02-15
桂林,31.0,0.0,8.0,0.0,2020-02-15
河池,22.0,0.0,0.0,1.0,2020-02-15
柳州,24.0,0.0,8.0,0.0,2020-02-15
防城港,17.0,0.0,1.0,0.0,2020-02-15
来宾,11.0,0.0,0.0,0.0,2020-02-15
钦州,8.0,0.0,1.0,0.0,2020-02-15
待明确地区,0.0,0.0,1.0,0.0,2020-02-15
南宁,47.0,0.0,11.0,0.0,2020-02-14
北海,40.0,0.0,4.0,1.0,2020-02-14
桂林,31.0,0.0,5.0,0.0,2020-02-14
河池,21.0,0.0,0.0,1.0,2020-02-14
防城港,17.0,0.0,1.0,0.0,2020-02-14
柳州,22.0,0.0,7.0,0.0,2020-02-14
来宾,11.0,0.0,0.0,0.0,2020-02-14
玉林,9.0,0.0,1.0,0.0,2020-02-14
钦州,8.0,0.0,0.0,0.0,2020-02-14
贵港,8.0,0.0,2.0,0.0,2020-02-14
贺州,4.0,0.0,0.0,0.0,2020-02-14
百色,3.0,0.0,0.0,0.0,2020-02-14
梧州,5.0,0.0,5.0,0.0,2020-02-14
百色,3.0,0.0,0.0,0.0,2020-02-13
梧州,5.0,0.0,5.0,0.0,2020-02-13
贺州,4.0,0.0,0.0,0.0,2020-02-13
贵港,8.0,0.0,0.0,0.0,2020-02-13
钦州,8.0,0.0,0.0,0.0,2020-02-13
玉林,9.0,0.0,1.0,0.0,2020-02-13
来宾,11.0,0.0,0.0,0.0,2020-02-13
柳州,22.0,0.0,7.0,0.0,2020-02-13
防城港,17.0,0.0,1.0,0.0,2020-02-13
河池,21.0,0.0,0.0,1.0,2020-02-13
桂林,31.0,0.0,5.0,0.0,2020-02-13
北海,39.0,0.0,4.0,1.0,2020-02-13
南宁,44.0,0.0,10.0,0.0,2020-02-13
待明确地区,0.0,0.0,1.0,0.0,2020-02-13
钦州,8.0,0.0,0.0,0.0,2020-02-12
南宁,44.0,0.0,10.0,0.0,2020-02-12
北海,39.0,0.0,4.0,0.0,2020-02-12
桂林,31.0,0.0,5.0,0.0,2020-02-12
柳州,22.0,0.0,6.0,0.0,2020-02-12
防城港,17.0,0.0,1.0,0.0,2020-02-12
来宾,11.0,0.0,0.0,0.0,2020-02-12
玉林,9.0,0.0,1.0,0.0,2020-02-12
河池,21.0,0.0,0.0,1.0,2020-02-12
贵港,8.0,0.0,0.0,0.0,2020-02-12
贺州,4.0,0.0,0.0,0.0,2020-02-12
百色,3.0,0.0,0.0,0.0,2020-02-12
梧州,5.0,0.0,5.0,0.0,2020-02-12
待明确地区,0.0,0.0,1.0,0.0,2020-02-12
待明确地区,0.0,0.0,3.0,0.0,2020-02-11
百色,3.0,0.0,0.0,0.0,2020-02-11
贺州,4.0,0.0,0.0,0.0,2020-02-11
河池,21.0,0.0,0.0,1.0,2020-02-11
南宁,41.0,0.0,8.0,0.0,2020-02-11
北海,36.0,0.0,4.0,0.0,2020-02-11
梧州,5.0,0.0,5.0,0.0,2020-02-11
柳州,22.0,0.0,6.0,0.0,2020-02-11
桂林,30.0,0.0,5.0,0.0,2020-02-11
防城港,17.0,0.0,1.0,0.0,2020-02-11
来宾,11.0,0.0,0.0,0.0,2020-02-11
玉林,9.0,0.0,1.0,0.0,2020-02-11
钦州,8.0,0.0,0.0,0.0,2020-02-11
贵港,8.0,0.0,0.0,0.0,2020-02-11
来宾,11.0,0.0,0.0,0.0,2020-02-10
百色,3.0,0.0,0.0,0.0,2020-02-10
贺州,4.0,0.0,0.0,0.0,2020-02-10
贵港,8.0,0.0,0.0,0.0,2020-02-10
钦州,8.0,0.0,0.0,0.0,2020-02-10
玉林,9.0,0.0,1.0,0.0,2020-02-10
梧州,5.0,0.0,3.0,0.0,2020-02-10
防城港,17.0,0.0,1.0,0.0,2020-02-10
柳州,22.0,0.0,3.0,0.0,2020-02-10
桂林,30.0,0.0,5.0,0.0,2020-02-10
北海,35.0,0.0,3.0,0.0,2020-02-10
南宁,37.0,0.0,8.0,0.0,2020-02-10
河池,21.0,0.0,0.0,1.0,2020-02-10
防城港,16.0,0.0,1.0,0.0,2020-02-09
南宁,35.0,0.0,2.0,0.0,2020-02-09
北海,33.0,0.0,3.0,0.0,2020-02-09
桂林,29.0,0.0,5.0,0.0,2020-02-09
柳州,20.0,0.0,3.0,0.0,2020-02-09
河池,19.0,0.0,0.0,1.0,2020-02-09
梧州,5.0,0.0,3.0,0.0,2020-02-09
玉林,9.0,0.0,1.0,0.0,2020-02-09
钦州,8.0,0.0,0.0,0.0,2020-02-09
贵港,7.0,0.0,0.0,0.0,2020-02-09
来宾,7.0,0.0,0.0,0.0,2020-02-09
贺州,4.0,0.0,0.0,0.0,2020-02-09
百色,3.0,0.0,0.0,0.0,2020-02-09
待明确地区,0.0,0.0,3.0,0.0,2020-02-09
钦州,8.0,0.0,0.0,0.0,2020-02-08
来宾,3.0,0.0,0.0,0.0,2020-02-08
百色,3.0,0.0,0.0,0.0,2020-02-08
